price,bedrooms,bathrooms,sqft,location
418000,4,2.5,2750,98038
406000,4,1.5,1920,98198
242500,3,2.25,1770,98198
425000,4,2.5,2460,98058
613000,4,2,1550,98103
189000,3,2,1460,98045
700000,4,2.25,2440,98125
750000,3,1,1640,98103
494000,2,1,1290,98115
700000,4,3,3150,98075
705000,2,2.5,2305,98077
356000,2,1.75,1060,98072
625000,3,1.75,2060,98052
144975,2,1,900,98198
970000,4,4.5,3890,98029
415000,3,1.75,1910,98072
485000,4,3,2340,98034
799950,3,3,2900,98052
783350,4,2.5,3290,98077
430000,1,1,630,98109
2.54E+06,5,4.75,5410,98112
975000,4,2.5,4270,98053
950000,3,1.5,1700,98004
350000,2,1,1430,98177
637000,4,2.75,2850,98125
895000,3,2,2160,98059
579000,2,2,1760,98118
314900,4,1.75,2700,98003
122000,2,1,860,98022
405000,2,1,880,98103
553650,2,2.5,1360,98112
369900,2,2.5,1770,98126
225000,3,2,2030,98001
160000,2,1,1180,98178
449500,4,2,2430,98038
650000,3,1,1300,98004
542126,4,2.5,2360,98077
309950,3,1.5,1200,98045
115000,2,1,1000,98001
221700,2,1.5,1556,98032
726000,3,2.5,1890,98107
515000,3,1.75,1810,98116
756000,4,2.5,2730,98006
1.57E+06,4,3.75,3070,98112
442000,4,2.25,2080,98074
260000,4,2,1620,98031
390000,2,1.75,1150,98102
459500,2,1,1250,98117
330000,3,1.5,1430,98155
189000,2,1,790,98168
280000,3,1,1200,98030
400000,2,1.75,2110,98155
368000,4,2,3160,98056
390000,4,1.75,2700,98058
245000,2,1,820,98133
375000,4,2.5,1800,98133
465000,5,1.5,1750,98033
445000,3,2,1540,98059
250000,3,1,1130,98118
475500,3,1,1500,98133
672324,2,1.75,1600,98105
420000,3,2,1200,98115
515000,3,2,1690,98117
732350,4,2.5,2270,98052
297500,4,2.5,1910,98038
475000,3,1.5,1640,98115
414000,4,2.5,2120,98019
357250,3,1.5,1400,98125
289950,2,1,760,98133
550000,3,1,1070,98118
446000,3,1.75,1460,98028
279000,3,1.5,1280,98038
370000,3,2.25,1650,98011
216000,3,2,1260,98188
1.10E+06,3,2.5,2200,98004
1.28E+06,4,2.5,3560,98040
355000,2,1.5,1140,98106
699000,4,2.5,2550,98008
412000,3,2.5,1553,98133
276000,2,1,1140,98065
100000,2,1,790,98178
955500,4,1.75,2130,98119
199000,3,1,1390,98058
762000,4,3.5,4000,98065
425000,4,2,1520,98034
546000,2,1,1657,98116
419600,3,1.75,1680,98133
735000,4,2.25,2270,98199
1.23E+06,2,2.5,2470,98112
445000,2,2,1240,98117
665000,3,2,1740,98045
1.29E+06,5,3.5,4090,98034
508500,4,2.75,2520,98074
345950,5,1,1340,98155
207500,3,1,1640,98042
1.08E+06,4,2.5,3000,98040
640000,3,1,1210,98112
329500,3,1,1810,98070
460000,4,2.75,2200,98028
1.23E+06,3,1.75,2200,98004
805000,5,3,2350,98118
200000,3,1.5,1090,98042
749700,3,1.75,2280,98059
288000,0,1.5,1430,98125
535000,2,1,1520,98117
330000,3,2.25,1620,98178
479200,3,2,1510,98116
373000,5,2.5,3001,98042
355000,4,1.5,2020,98178
275000,3,2,1380,98038
380000,3,1.5,1520,98136
417000,2,1.75,1090,98105
1.17E+06,5,3.75,4220,98075
598500,3,2.25,2520,98074
629000,3,2,1760,98199
226950,2,1,930,98168
1.23E+06,4,2.5,2600,98177
415000,3,2.25,2180,98056
595000,3,2.5,1910,98029
209950,3,1.75,1100,98042
568000,3,1.75,1760,98053
119900,2,1,700,98178
207000,3,1,1080,98023
195000,3,1,1070,98001
324950,3,1.5,1460,98166
210000,1,1,1050,98133
1.08E+06,4,2.75,3160,98053
325088,4,1,1400,98108
790000,4,3,3120,98058
150000,2,1,720,98058
790000,3,3,2840,98059
255000,2,1,1220,98126
697000,4,3,2820,98117
457500,2,1,840,98117
690000,3,2,1610,98115
967000,4,3.25,1860,98103
980000,4,1.75,2260,98040
619420,4,2.75,2450,98059
389000,2,1,850,98103
500000,3,1,1800,98118
569000,4,1.75,1230,98004
425000,4,2.25,2060,98034
635000,4,2.25,2750,98118
256500,2,1,1120,98070
695000,4,2.5,3010,98028
535000,4,1.5,1580,98107
454200,4,2.5,2630,98059
418500,2,1,790,98117
749950,4,2.75,3110,98072
338500,3,1.75,2130,98070
1.25E+06,4,3.75,4520,98040
299950,3,2.5,1600,98001
325000,4,1.75,1950,98168
434000,4,3,2010,98011
328950,4,1.75,2550,98058
2.10E+06,5,3.75,5340,98144
570000,4,2,2000,98075
802000,3,2.25,2170,98103
525000,3,1,1550,98103
700000,6,3,2790,98119
350000,3,1.75,1980,98042
277500,2,1.5,1190,98133
1.58E+06,5,2.75,3650,98004
195000,3,1,1510,98022
222000,3,2,1200,98002
865000,5,3,2830,98040
445000,4,2,1650,98144
495800,4,1.5,1710,98115
548500,3,1,1740,98122
310000,3,1.75,1840,98058
205000,3,1.5,1820,98055
470000,5,3.75,3860,98038
430000,3,1.5,1810,98010
310000,2,2,1030,98125
355000,4,1,1410,98133
621500,5,2.5,2140,98166
175000,6,1.5,1930,98146
326000,6,1.5,1930,98146
690000,4,3.5,1930,98116
335000,4,2.5,2210,98003
197000,4,1,1360,98188
312500,3,1.75,1830,98055
436000,3,2.25,2120,98155
1.02E+06,4,2.5,2700,98103
805000,4,2.5,3160,98006
652427,4,2.25,2770,98074
1.01E+06,3,2.5,2240,98005
355000,4,2.5,2570,98092
334550,2,1,880,98133
557500,3,2.25,1820,98052
277500,4,2.25,1660,98188
300000,4,3,2200,98058
325000,4,1,1640,98133
402500,4,2,1650,98144
461000,3,1.75,1420,98007
540000,3,1,1270,98103
385000,3,1,1070,98108
480000,2,1,1060,98103
539950,3,2.25,2190,98056
529000,3,2.25,1940,98024
417000,3,2.5,1300,98199
405000,3,1.5,1330,98027
299000,3,2.25,1940,98023
299000,3,1.75,2100,98001
372220,3,1,1290,98136
494400,2,1.75,1560,98109
280000,3,1.75,2630,98055
277950,3,2.5,2100,98023
770000,3,2.75,2070,98058
760000,4,2.5,2960,98072
230000,2,2,1300,98198
525000,4,2.5,2520,98155
307000,3,1,1150,98045
253779,4,2,2030,98188
405000,3,1.5,1880,98155
360000,2,1,2320,98146
521000,2,1,1050,98116
680000,4,2.5,3030,98005
355000,1,0.75,530,98074
200000,3,1.5,1090,98042
330000,3,2.25,2220,98118
221000,3,2.25,1430,98023
1.60E+06,4,4.5,3780,98116
310000,2,1,1560,98125
862000,4,2.25,2220,98199
200000,3,1.5,1140,98168
630000,4,2.5,2540,98008
432250,3,2.25,1440,98029
478000,3,2.25,1570,98033
249000,4,2.25,1860,98032
495000,5,3,2440,98108
630000,4,2.5,2100,98008
550000,4,2.5,2150,98053
350000,3,2.5,2440,98042
270000,5,1.5,1930,98058
488250,4,2,1830,98033
248000,4,3.5,1850,98023
889000,4,3.5,3210,98136
375000,1,1,1090,98117
933000,3,1.5,1870,98102
625000,3,2.25,1920,98006
328000,2,1,700,98116
470000,4,2.25,3380,98166
502500,5,2.5,2430,98056
484000,3,1.75,1950,98072
252500,2,1,900,98014
610000,3,2.5,2060,98006
419000,4,2,2180,98155
322500,4,2.25,2140,98092
563000,6,1,1730,98109
464000,4,2.5,3140,98042
870000,4,4.25,3010,98115
280000,2,1.5,800,98103
850000,3,2.5,3300,98006
458950,2,1,1530,98115
122000,2,1,760,98168
525000,5,3,2450,98117
286300,2,1,1000,98045
218450,2,1,840,98166
525000,3,1.5,1380,98107
650000,3,1.5,1380,98107
356000,4,2,2020,98045
436500,2,1,1260,98117
410000,3,1.75,1440,98034
512500,4,1.75,1540,98125
510000,4,1,1060,98118
566000,4,1.75,1900,98005
525000,3,1.75,2870,98166
435000,3,1,1050,98126
406500,3,2.75,1840,98014
550000,5,2.75,3000,98052
251000,3,2,1200,98022
830000,3,1.5,1840,98040
803000,4,2.5,2790,98052
206000,3,1,970,98002
200000,4,1,1070,98178
219000,2,1,900,98106
777000,4,4,2680,98199
593700,3,2.5,2000,98075
712500,3,1.5,1660,98004
600000,4,1.5,1770,98116
554663,3,2,1230,98105
267000,3,1,1740,98188
390000,3,2,1710,98133
335000,6,2,2020,98108
938000,4,2.5,2410,98040
370000,4,2.75,2310,98198
335000,5,2.5,2400,98042
695000,5,2,3160,98103
387500,3,1,1560,98166
245000,3,2.5,1770,98031
308550,3,2,1600,98045
225000,3,1.75,1330,98003
715000,4,2.5,2970,98053
335000,3,1,1020,98133
634000,3,2.5,2490,98029
337500,5,2,1700,98108
440000,1,1,850,98010
350000,3,1.75,1250,98045
400000,2,1,610,98136
1.29E+06,4,3.5,3700,98006
435000,3,1,950,98006
681000,4,2.5,3860,98065
397000,3,3.5,1360,98144
775000,4,2.5,3890,98077
480000,3,2.25,1680,98008
158000,3,2.5,1520,98030
590000,3,2,2420,98010
772500,5,2.75,3890,98065
464500,5,1.5,2940,98155
281000,3,1.75,1350,98188
620000,3,2.25,2190,98052
475000,3,2.25,2280,98116
245000,2,2,1070,98055
660000,5,2.25,2540,98115
527500,4,2.25,2270,98006
135000,2,1,1220,98010
275000,3,1.75,1890,98092
430000,4,2,1990,98122
213500,3,1,1220,98002
535000,3,3,2640,98045
641000,3,1.75,1480,98004
436300,3,2,2320,98056
1.44E+06,4,1.75,2410,98109
830000,4,2.75,2090,98040
380000,3,1,920,98118
132500,3,0.75,850,98146
179950,3,1,1130,98188
188200,3,1,1260,98002
659000,4,2,2090,98040
317000,3,2,2020,98108
625000,3,2.25,1970,98199
350000,3,1.75,1820,98155
750000,3,1.5,1840,98107
457000,4,1.75,2100,98133
632500,4,2,1770,98107
223000,3,2,1110,98031
610000,4,2.75,2090,98052
385000,4,1.75,2080,98155
367500,3,3.25,1400,98118
385100,3,1,1060,98125
230000,2,1,720,98118
286000,3,2.75,1100,98106
201700,3,1,1010,98001
1.35E+06,4,4.75,5230,98038
525000,4,1.75,2420,98027
361000,3,1.5,1200,98011
530000,3,1.5,1950,98117
455000,3,2.25,1870,98125
421000,4,2.25,1310,98034
640000,4,2,1520,98115
240000,3,1,1270,98188
360000,2,1,840,98033
157340,2,1,900,98042
1.24E+06,4,3,3010,98115
250000,3,1,1050,98133
735000,6,2.75,3360,98052
884900,7,4.75,5370,98040
775000,3,3.5,2690,98072
463000,3,1.75,1710,98155
579000,3,2.5,1640,98112
570000,6,3.75,4000,98058
1.06E+06,5,4.5,4140,98074
375000,4,2.75,3140,98042
422000,2,1.75,1320,98117
866500,4,3.5,3080,98126
705000,3,2.5,2500,98074
470000,4,2.5,2520,98045
360000,3,1.25,2350,98007
795000,4,2.5,2570,98155
800000,4,2.5,3100,98034
2.45E+06,4,3.5,4730,98112
277284,3,1.75,1030,98126
460000,2,1,1020,98116
898888,3,2.5,2080,98033
211000,3,1,1410,98019
222000,2,2,1360,98038
672000,3,2.5,2620,98053
778000,3,2.25,2260,98005
312500,3,1.75,1490,98058
650000,4,2.5,2530,98115
740000,6,2.25,3140,98005
320000,3,2,1820,98059
455000,4,2.5,1770,98019
2.45E+06,5,4,4430,98004
500000,3,3.25,1490,98102
325000,3,1.75,1790,98065
416000,3,2.5,1710,98103
495000,4,2.25,2070,98072
549000,2,1,1140,98112
589000,5,2,3930,98008
194820,3,1.5,1100,98001
405000,3,2.5,2260,98117
625000,3,2.5,2260,98117
205000,3,1,1130,98168
345100,3,3.75,1950,98178
200000,3,1,960,98178
1.91E+06,4,3.5,4210,98039
524500,3,1.5,3430,98045
598600,4,2.75,3470,98019
367777,5,3,2140,98118
750000,3,2.75,2520,98119
575000,5,2.25,3550,98034
84000,2,1,700,98168
255000,2,1,740,98118
1.74E+06,4,3.75,3300,98105
415000,3,2.25,1640,98106
449900,3,2.5,2780,98198
220000,5,1.5,1830,98031
899000,4,2.5,3540,98052
430000,3,2.5,1440,98125
472500,4,2.5,2960,98030
680000,6,2.5,3180,98006
1.65E+06,5,4,3310,98033
810000,3,2,2390,98105
605000,3,2.5,2460,98027
522000,3,1.75,1630,98033
759000,5,2.75,3490,98075
411000,4,2.75,2500,98118
286950,4,2.5,2080,98001
440000,3,1.5,1290,98103
149000,3,1,1700,98146
284700,3,1,1700,98146
374950,3,2.5,2540,98028
816000,3,1.5,1180,98004
533250,4,1.75,1520,98027
689800,3,2.75,2390,98133
775000,4,2.75,2740,98125
702000,3,2.5,2190,98033
160000,3,1,1350,98188
255500,3,1,1350,98188
949000,4,2.75,2980,98005
169500,2,1,790,98058
586000,4,2.25,2130,98006
680000,4,2.5,2700,98072
851500,3,2,3200,98005
582500,2,1.5,1159,98199
637000,4,3.5,3080,98019
225000,3,1,1000,98146
795000,3,3.25,2260,98119
304999,4,2.25,2270,98023
95000,1,0.75,760,98002
240000,4,1.75,1420,98056
772000,4,2.5,2500,98004
245000,2,1.5,1450,98198
430000,5,3,2500,98126
799000,3,1.5,2210,98144
880000,5,2.75,3020,98033
750000,4,2.5,3290,98075
2.89E+06,4,4,5780,98112
532000,3,2.5,1820,98029
525000,4,2.75,2500,98155
239000,2,1,1210,98198
460000,2,1.5,1090,98116
540000,4,2.25,1330,98005
475000,2,1,890,98117
445000,3,1.75,1360,98108
1.58E+06,5,3.75,4220,98040
549950,4,2.5,3780,98038
294950,4,2,2610,98188
736000,3,2.5,1980,98109
214946,3,1.75,1290,98042
856000,5,3.25,3620,98029
775000,2,2.5,2680,98053
205000,3,1.75,1200,98198
429592,2,2.75,1992,98070
414250,4,1.75,1640,98072
399950,4,2.75,1920,98106
319990,3,2.25,1840,98031
524000,3,1.5,1310,98052
349950,2,1,1050,98019
889000,4,2.5,2570,98105
300000,3,1,930,98106
395000,1,1,730,98107
348000,2,2.5,1270,98117
830000,2,1,1150,98033
173000,2,1,820,98055
585000,4,1.75,3000,98056
576750,3,2,2220,98116
495000,5,3.25,2500,98106
216650,3,3.5,1540,98109
615000,4,2.75,2750,98155
675000,4,2.5,3130,98006
510000,3,2,1430,98052
630000,3,2.5,2680,98010
359950,4,2.5,3010,98042
265000,3,1.5,1530,98038
210000,3,1,1240,98118
367000,3,2.5,2260,98022
1.08E+06,4,2.25,2820,98122
756000,3,2.5,3560,98199
203000,3,2.25,1630,98146
535000,4,2.5,2880,98022
525000,3,3.25,2200,98118
347500,3,1.75,1620,98059
620000,3,1.75,1480,98034
645000,4,2.5,2250,98006
2.20E+06,4,3,3540,98112
280000,3,2,1790,98092
432000,3,2,1400,98125
790000,3,1.5,2390,98126
635000,4,1.75,2400,98008
442000,3,1.5,2050,98126
490000,4,3,2640,98065
250000,5,1.75,2320,98001
1.33E+06,4,2.5,2440,98119
120000,3,1,1260,98198
2.95E+06,5,4.75,6240,98040
325000,4,2.5,1930,98038
210000,4,1.75,1200,98092
215000,1,1,970,98166
387000,3,1.75,1810,98056
408000,3,1,1380,98117
410000,3,1,1470,98166
216000,3,1,1010,98126
390000,3,1,1010,98126
357000,3,1.5,1340,98146
215000,3,1,970,98031
265000,3,1,1122,98118
589950,3,2.75,1670,98116
440000,3,1.75,2840,98155
248000,2,1,770,98027
730000,3,2.25,2040,98072
425000,4,2.5,3052,98003
680000,3,2.5,2620,98004
341500,5,2.25,3120,98023
395000,2,1,1100,98105
1.23E+06,4,2.75,3410,98005
695500,5,2.75,2510,98052
308000,3,1.75,1680,98198
422500,3,2,1960,98038
418000,2,1,1040,98136
385000,5,1.5,1750,98028
876650,3,3.25,2170,98040
450000,3,2.5,1639,98144
418800,4,2.25,2100,98028
330000,2,1,880,98199
550000,3,1.75,1940,98006
270000,4,2.5,2490,98148
978500,3,2.25,2060,98199
975000,4,2.5,2720,98006
455000,3,2.25,2180,98034
1.42E+06,4,3.25,3600,98034
220000,2,1,840,98168
490000,3,2,2370,98033
420000,4,2.25,2270,98034
408500,4,2.5,2720,98092
716000,3,1.5,1140,98109
965000,4,2.5,2460,98112
357823,3,1.5,1240,98072
7.06E+06,5,4.5,10040,98004
425000,3,2.25,1670,98125
711777,4,1.75,2220,98116
335000,3,1,980,98028
825000,4,1.5,1890,98116
210000,2,1,1100,98108
575000,2,1.75,2770,98177
1.21E+06,4,2.75,4250,98059
431500,2,2,1370,98053
475000,3,1.5,1480,98007
1.50E+06,4,3.75,3770,98122
540000,6,3,2870,98042
775000,3,2.5,3820,98053
635000,3,2.5,1530,98117
1.30E+06,3,2.75,4120,98059
405000,3,2.25,1590,98133
210000,3,1,1520,98168
880000,4,2.5,2350,98112
239000,4,2,1370,98188
515000,3,2.5,1540,98126
1.38E+06,3,3.25,3786,98070
215000,4,2.25,1500,98001
315000,6,2,1750,98056
442500,3,1.5,1800,98133
311000,2,1.75,1180,98042
425000,2,1,830,98103
433500,3,1.75,1540,98103
450000,3,2.25,1610,98115
675000,3,2.25,1990,98052
535000,3,2.5,2070,98074
577000,3,1.75,1760,98005
480000,3,1.75,1740,98125
400000,3,1.5,1950,98034
304000,3,1,1280,98155
355000,3,1.75,1460,98056
998000,4,3.25,3770,98058
550000,4,1.75,2410,98074
550000,4,1.75,2410,98074
210000,3,1.75,1400,98178
317000,3,2.5,2100,98023
700000,4,3.5,5360,98074
265000,3,1,1000,98059
700000,4,3.5,3150,98075
1.02E+06,5,3.5,4180,98075
1.15E+06,4,2.25,2840,98004
460000,4,2.5,2110,98027
410000,2,1.5,1660,98115
665000,4,3,2160,98122
600000,4,2.5,2420,98056
502000,4,1.75,1920,98133
364950,4,2.5,2310,98019
680000,3,2.25,2330,98115
235500,5,2.5,2340,98003
576000,4,2.5,2590,98065
405000,2,3,1410,98136
335000,3,2.75,2850,98031
122000,2,1,730,98148
432000,3,1.75,1470,98155
375000,4,2.25,2330,98058
276000,4,2.25,2460,98002
450000,3,2.25,2080,98072
210000,2,1,990,98116
279000,3,2.5,1450,98038
635000,3,1.75,1340,98107
350000,3,2.5,2730,98023
218000,3,1,1140,98058
750000,4,1.5,1950,98115
310597,4,1.75,2000,98023
355000,3,1,900,98034
735000,5,2.75,3390,98075
155000,1,1,720,98108
354000,3,1,940,98052
415000,3,1.75,1770,98028
202000,1,1,590,98122
580000,3,2.5,1980,98107
1.50E+06,4,3.25,3070,98004
790000,4,2.5,3500,98053
499900,3,2.5,2100,98065
525000,4,2.25,2620,98070
810000,4,2.5,2810,98006
425000,4,1.5,2290,98133
241250,3,1.75,1350,98010
318700,4,2.5,2770,98003
720000,4,1.75,2530,98103
291000,3,1,1280,98024
420000,3,1.75,1060,98077
210000,2,1.75,1000,98198
645000,3,3.25,3870,98106
762000,5,2,3370,98109
247500,4,1.75,2290,98146
282500,3,2.25,1670,98042
395000,3,1.75,1460,98027
295000,3,1.75,1770,98148
235000,2,1,820,98056
770000,3,1.75,1900,98105
559950,2,2,1870,98053
639000,4,2,1840,98199
314950,3,1,1590,98058
525000,3,1,1640,98118
2.40E+06,3,2.25,3000,98075
820000,3,1.75,2160,98115
1.39E+06,3,3,2490,98119
521450,3,2,1290,98116
760750,3,2.5,3190,98074
759600,4,1,1540,98031
346150,3,2,2140,98056
390000,2,1,980,98103
359950,5,2.25,2450,98058
430000,3,2,1360,98116
960000,4,3.5,4610,98075
800000,7,6.75,7480,98166
1.01E+06,3,2.5,2860,98005
290000,3,2,1810,98045
1.35E+06,4,2,2240,98004
777000,3,3.25,3610,98027
526000,2,1,1450,98107
550000,3,3.5,1450,98119
276000,3,1.5,1820,98198
2.50E+06,5,3.25,5620,98144
325000,3,1.75,2080,98118
365000,3,2.5,1780,98126
2.15E+06,8,6,4340,98004
825050,4,3.25,2860,98115
690000,3,1.5,2540,98115
390000,4,1,1140,98126
385000,3,2,1320,98117
619000,3,2.5,2040,98029
494000,4,2.25,1790,98045
412450,3,2,1910,98034
580000,3,1.75,1460,98117
269900,3,1.5,1420,98042
704300,4,1.5,1790,98144
267000,3,2,1390,98022
310000,4,1.75,1880,98023
227064,3,1.5,1570,98118
925000,3,2.5,2690,98115
245000,3,1.75,1670,98022
339888,3,1,1040,98034
439000,4,2,1560,98034
400000,2,1,1470,98115
560000,3,2.25,2070,98155
703011,2,1,1370,98199
363000,2,1,1120,98126
650000,4,2.75,2640,98075
299950,3,1,1030,98034
228950,3,1,1120,98168
465000,4,1.75,1730,98008
725000,3,2.5,2090,98006
212500,3,1,920,98001
526000,4,2.25,2970,98058
383000,3,2.5,1720,98028
244000,3,1.75,1460,98055
565000,3,1.5,1540,98105
373000,8,3,2850,98055
300000,3,2,1310,98034
405000,5,2.5,2430,98058
979000,3,1.5,1700,98004
324888,4,1.75,2160,98092
445000,3,1.5,860,98117
761000,3,3.5,2050,98112
435000,4,2,1650,98034
252000,3,2.25,1570,98022
350000,3,1.75,1660,98133
875000,3,1,1220,98039
940000,3,1,1220,98039
280000,3,2,1780,98148
450000,3,2.5,2180,98011
905000,3,2.5,3520,98092
382450,3,2.5,2220,98001
246700,3,2,1610,98042
220000,3,1.5,1070,98155
555750,3,1,1060,98118
262500,3,1.5,1160,98118
515000,2,1,910,98115
499500,3,2.5,2970,98059
135000,1,1,790,98168
462500,2,2,1540,98136
937500,4,2.5,3130,98177
458000,3,1.5,1470,98125
845000,4,2.75,3160,98199
660000,3,2.25,2675,98075
265000,3,2,1340,98030
599999,9,4.5,3830,98103
280000,3,2.5,1800,98023
1.06E+06,3,3.25,2990,98072
875000,4,3,3720,98005
125000,3,1,920,98002
634800,4,3,3280,98053
269950,4,1,1440,98001
359950,3,2.25,1940,98178
417000,3,1.75,1590,98056
389000,2,2,1340,98053
1.04E+06,4,2.5,3770,98006
698000,6,2.5,2680,98033
685000,4,2.5,2820,98155
198500,3,1.75,1520,98168
350000,4,2.5,2560,98042
649950,3,2.5,3310,98038
441000,3,1.5,1540,98011
462600,3,1.75,1430,98052
365070,4,2.5,2506,98030
550000,4,2,2250,98005
470000,5,1.75,2740,98144
340000,3,1.75,1540,98024
910000,4,2.75,4190,98005
405000,4,1.75,1690,98028
661000,4,2.25,1990,98126
635000,4,2.5,2410,98034
282000,2,1,1150,98125
235000,4,1.75,1720,98188
277500,3,2,1260,98023
346500,5,2.5,2020,98058
480000,5,2.25,2240,98136
360000,4,2.25,1930,98019
245000,3,2.5,1820,98092
625000,3,3.5,1560,98102
750500,5,3,2170,98115
525000,3,1.75,1600,98072
740000,4,3.5,3760,98053
523000,3,1.5,1240,98008
292000,3,1.75,1090,98118
625000,4,2.5,2740,98177
700000,3,2.5,3110,98065
399950,3,2.5,1610,98144
545000,4,3.5,1880,98122
339999,4,2,1740,98133
1.21E+06,4,2.25,3270,98122
545000,3,2.5,1990,98075
260000,4,1.75,1960,98023
526000,3,1.75,1680,98115
701000,4,3,2910,98059
290000,3,2.25,1500,98055
330600,1,1,580,98117
550500,3,1.75,2540,98177
430000,2,1,950,98126
4.00E+06,4,5.5,7080,98039
260600,2,1,810,98126
825000,5,3,4080,98103
378950,4,2,1820,98155
435000,4,2.5,2650,98019
631000,3,2.25,1670,98115
415000,3,2.5,2480,98058
222000,3,1.75,1240,98003
245000,3,2,1390,98042
720000,3,2.5,2880,98074
215000,3,1,1060,98032
579100,2,1,1070,98103
522500,4,1.75,1640,98056
489000,3,2,1510,98115
240000,3,1,1230,98106
420250,3,2,1510,98053
523000,4,2.5,3180,98034
628000,4,2,2260,98115
320000,4,2.5,1920,98031
359950,3,2.5,1980,98055
232000,2,1,1200,98198
810000,4,2.25,2020,98115
245000,4,1.5,2010,98002
273000,3,2.25,1930,98003
1.19E+06,5,2.5,2710,98004
438000,5,1,1950,98136
400000,3,1.75,2110,98055
340000,3,1,1250,98126
552000,2,2.5,1380,98103
790000,3,1.75,2050,98105
360000,3,1.5,1800,98168
235000,3,1,1310,98168
775000,2,1,1010,98107
489200,3,2.75,1850,98034
341000,3,2.25,1750,98058
335000,4,2.5,2154,98030
393500,3,1.75,1230,98116
360000,3,2,1960,98178
400800,4,1,1070,98126
585000,3,1,1450,98199
1.60E+06,4,2.75,3680,98105
2.88E+06,4,2.5,5760,98177
300000,3,1,1220,98133
1.05E+06,4,2.75,2950,98103
360000,3,1.5,1340,98117
665900,4,2.25,2870,98146
470000,4,1,2590,98118
581000,4,1.75,2090,98052
527000,6,3.5,3000,98125
423000,4,1.75,1730,98007
875000,4,3.5,2850,98103
410000,3,1,1020,98116
606000,3,2.5,2200,98072
654000,3,2.5,3240,98045
150000,3,0.75,490,98014
373000,3,2.5,2990,98106
550000,5,2,2450,98133
512500,3,2.5,1900,98033
360000,4,2.5,2640,98038
369000,3,2,1340,98117
825000,4,2.5,3220,98033
255000,3,2,930,98045
1.29E+06,4,2.5,3240,98105
270000,5,2.5,2630,98002
480680,3,2.5,1730,98029
525000,4,1.75,2120,98007
291500,3,1,880,98155
305000,4,2,1800,98059
285000,3,1.75,1600,98002
1.88E+06,3,2.5,3280,98199
329500,5,1.75,3290,98030
1.57E+06,4,2.25,2890,98056
379260,3,2.5,1730,98198
356000,3,2.5,1590,98065
